code,logPOP_effect,dPOP_effect,logPOP_cause,dPOP_cause,legend_logPOP,legend_dPOP,0-19_effect,20-39_effect,40-59_effect,60-79_effect,80+_effect,0-19_cause,20-39_cause,40-59_cause,60-79_cause,80+_cause,legend_0-19,legend_20-39,legend_40-59,legend_60-79,legend_80+,d1PHHS_effect,d2PHHS_effect,d3PHHS_effect,d4PHHS_effect,d5PHHS_effect,d6+PHHS_effect,dCER_effect,dHHS_effect,d1PHHS_cause,d2PHHS_cause,d3PHHS_cause,d4PHHS_cause,d5PHHS_cause,d6+PHHS_cause,dCER_cause,dHHS_cause,legend_d1PHHS,legend_d2PHHS,legend_d3PHHS,legend_d4PHHS,legend_d5PHHS,legend_d6+PHHS,legend_dCER,legend_dHHS,days_since_100+_cases_effect,cases_effect,days_since_100+_cases_cause,cases_cause,legend_days_since_100+,legend_cases
E07000172,1.2593131000000002,0.9746065,-0.5356804177892568,0.5048213152226924,Total Population,Population Density,-0.3684905,2.4324182999999997,0.92088556,2.0256238,0.19877137,-0.8814671539921628,0.05546386512874195,0.12911086747586611,0.26064577286280777,0.18230840524832992,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2806909,1.0896274,-0.12044234,1.4435949,1.3835601,1.6358190000000001,1.2709427,0.5742619000000001,-0.2700574974153177,0.6720768764174344,1.0164024785314192,0.3608675352673707,-0.7669806675404488,-0.7359698433472237,-1.0381614939167019,-0.23139270073221874,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7900182,1.2425925,-0.0040717812452460206,0.0645887156590885,Days Since the 100th Case,Total Cases
E07000173,1.2579983000000001,0.80896264,-0.46648015830594014,0.24587807838804887,Total Population,Population Density,-0.029033363,2.803423,1.2199258999999998,2.0214223999999996,0.2237178,-0.507423460426832,-0.28436985385885666,0.6840216203440571,0.25181556475472366,0.20262160524818518,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3397702,1.0876198000000001,-0.0031192890000000003,1.6824633000000002,1.401477,1.7224839,1.4798098,0.35878035,0.218124393280842,0.6819638722712359,0.8427686701348196,-0.10824383083887182,-0.6723062668305663,-0.6297766158626411,-1.3278183418010145,-0.5358405784961742,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8225412,1.2419964,0.08442159781808725,0.11465050650115335,Days Since the 100th Case,Total Cases
E07000174,1.2607334,0.9738757,-0.6063442704850087,0.5036320788299091,Total Population,Population Density,0.23826705,2.418725,0.94982135,1.9215096999999999,-0.46608809999999995,-0.21335033318317595,0.0679191691819395,0.17699841812262926,0.04594443322302282,-0.31907501596249566,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3193256000000002,1.1220497999999999,-0.5448041,1.7255198,1.3750023,1.8088936000000002,1.1153371,0.48423862,0.040440239470294015,0.47536391077371803,1.6402761510786361,-0.20450177310582984,-0.8082779530063722,-0.5243152700792701,-0.7889302905188122,-0.35764703222364175,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.5534407,1.2480812,-0.4465386765619124,-0.07829769527851903,Days Since the 100th Case,Total Cases
E07000175,1.2569886000000001,-0.01837804,-0.4105426952508451,-0.9269183310323528,Total Population,Population Density,0.030807467,3.05475,1.1560669,2.1742785,0.13135141,-0.44154246815625825,-0.5173884594234653,0.5516875153990272,0.5850911524907471,0.12806984486192938,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2880903000000001,1.068975,0.43945184,1.7334316000000003,1.4381461000000002,1.7511859,0.6874387,0.48543334,-0.21318123976918607,0.7664469704706451,0.1809277763854459,-0.22268550644373575,-0.40732246258761046,-0.594701303501506,0.48739089864001206,-0.35596224594845455,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.6899831000000003,1.2467057,-0.2253052289035792,-0.05250875621426399,Days Since the 100th Case,Total Cases
E07000176,1.2580328,0.20250320000000002,-0.4682099674399037,-0.6214414457251332,Total Population,Population Density,0.18961143,2.9747832,1.2968469,1.9871941999999998,0.5023077,-0.2668305985362608,-0.4430014561131615,0.8588397263609331,0.18045655951389936,0.43955414153041394,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2270362,1.1394123999999999,0.9590784,0.8336279000000001,1.4441786,1.8246818,0.6740509,0.89883727,-0.6486697926045412,0.2901887010837811,-0.6155736231367461,1.253144189974261,-0.33896293909395386,-0.5050862187781888,0.5930077207882709,0.22007002360262326,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7125136000000003,1.2430318999999999,-0.18105853937191257,0.04473717637432591,Days Since the 100th Case,Total Cases
E07000177,1.250543,0.13758342,-0.04828167616318883,-0.7116063058057522,Total Population,Population Density,0.87336487,2.5653896,1.1922243000000001,1.724315,-0.38484195,0.4823764557179788,-0.06577035504622306,0.6253859029908521,-0.343898408756103,-0.26123338829817633,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1224748,1.1340504999999999,0.31047600000000003,1.0244817,1.4533775,2.2398775,0.6641379,1.3182606000000001,-1.238620170398069,-0.10522962089004272,0.3750910144710959,1.0083444433592668,-0.12194535206518314,-0.002247936278994628,0.6822272960574857,0.8286833873549608,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8655756000000001,1.2735007999999999,0.21716166641308715,-0.37418229360432215,Days Since the 100th Case,Total Cases
E07000178,1.2493546999999998,1.29369,0.012011303444388867,1.1145082062690053,Total Population,Population Density,0.89189327,-0.68121487,-1.5995204,1.0071504,-1.9865488000000002,0.5025936290017543,2.7661184800720666,-3.5910778432503125,-1.7409406514281782,-1.2983127674084052,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2881181000000002,0.3274165,1.6984096000000002,2.0269247999999997,1.4281471000000001,2.9762998,-0.7195143,1.0662501,-0.21295198138878024,-2.072490863643754,-1.8067437153846042,-1.1174092316006399,0.27653571829565565,0.9016806764044305,3.8340455194236056,0.4562178687446306,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9036933,1.2421038,0.3499017350080871,0.09864189948053607,Days Since the 100th Case,Total Cases
E07000179,1.2525002,0.03435096,-0.15416136694042115,-0.8543586794760722,Total Population,Population Density,0.5603853,3.2091293,1.3875157,1.9711936999999997,0.50015634,0.14013726536863982,-0.6616315474286397,1.095362737662656,0.14739686667245006,0.4376435152422237,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1375598999999998,1.1437635,0.8964778,0.47360408,1.4438651000000002,1.8243662,0.6680883000000001,1.2149378,-1.163904023557497,0.08288080624896227,-0.5182072485363975,1.6565956883085982,0.13180281173504485,-0.5054715739413743,0.6454518647240459,0.672394410367347,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8655756000000001,1.3100305,0.21716166641308715,-0.6759757982892848,Days Since the 100th Case,Total Cases
E07000180,1.2540395,0.09148719,-0.24163812945861218,-0.7754510654976143,Total Population,Population Density,0.6387001999999999,2.8252387000000003,1.1241331,1.8811797,0.33600599999999997,0.22589727612114313,-0.30450845566319945,0.48897125019354504,-0.0352801649696463,0.29576700897214525,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1918056000000001,1.1432703000000002,0.4738367,1.1417848999999998,1.4458336,1.9037874,0.6470439,0.97558755,-0.8673571959884303,0.19961441563211063,0.12895991701338277,0.844277515770675,-0.31656260700197075,-0.408917817531907,0.8594896768222706,0.32768431116158353,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8518801999999999,1.3308657,0.17291497688142052,-0.8455250291538824,Days Since the 100th Case,Total Cases
E07000181,1.2604114,-0.118718356,-0.5908096121963138,-1.0641473892642206,Total Population,Population Density,0.18088575,2.9980195,1.1761527,2.0414221,0.6125385,-0.27642723025377425,-0.46459122793813185,0.5922511667546926,0.2939855661515435,0.5393503142566719,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1997926,1.1175725,0.6263241999999999,1.2133052,1.4457897,1.7450297,0.65587246,0.8684086999999999,-0.8196986833861076,0.5086690348728597,-0.1026610506433385,0.7383332064303909,-0.31723087244518355,-0.6022220282321646,0.7643954315506732,0.17761303404157283,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8225412,1.3428120000000001,0.08442159781808725,-0.9518424673001207,Days Since the 100th Case,Total Cases
E07000187,1.2588319,-0.11309907,-0.5107029172062097,-1.056499457137815,Total Population,Population Density,0.2497369,3.506219,1.2319111999999999,2.2451925,0.7601948000000001,-0.2007422525558387,-0.9415183821530192,0.7100415999498508,0.7510083370412033,0.6798145444495425,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3246883,1.1219367,1.0404404,1.7230063999999998,1.4532758999999997,1.8432218,0.6218437,0.42187285,0.08615977048977692,0.4762603110726235,-0.742787455899034,-0.19875118296900063,-0.07255364648832165,-0.48252399962613546,1.142505589432206,-0.4458361527676101,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,-1.3547662,1.3706614,-2.0836661892335777,-1.4425544997676651,Days Since the 100th Case,Total Cases
E07000188,1.2566754999999998,0.06038016,-0.3927874424694682,-0.8184456076122253,Total Population,Population Density,0.06962518,3.3140273000000002,0.9442684000000001,2.2854908,0.7795643,-0.39881698145157457,-0.7601164594907485,0.16773337240468694,0.8498782156791262,0.6989002533546389,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2896078000000002,1.0478518,0.8236325999999999,1.7303323,1.4520123999999999,1.9995082999999998,0.85924953,0.55730426,-0.2013497541665342,0.8503659107565951,-0.4054430532568441,-0.21554751032139133,-0.19498815383767779,-0.29285346577489524,-0.24022381841611634,-0.25509970760728357,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.6132258999999998,1.3295641000000002,-0.3580452974985791,-0.834516444911492,Days Since the 100th Case,Total Cases
E07000189,1.2460878999999998,-0.05171096,0.16087348139589455,-0.9726466004933122,Total Population,Population Density,-0.2013463,3.3811483,0.6984189000000001,2.3907293999999997,1.1023073,-0.6972454477439606,-0.8233279018856097,-0.2138154796349852,1.1311124978067817,1.0468796775635736,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3288778,0.9869094999999999,1.0336392,1.8405669999999998,1.4159389,1.8565713,0.68586016,0.29358962,0.12230799540659643,1.0510038419634764,-0.7321275261868515,-0.48780834118338673,-0.584182370331915,-0.4662870654114214,0.4990340917455453,-0.6298391096503937,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.448895,1.3269672,-0.5792787451569122,-0.8127976215583947,Days Since the 100th Case,Total Cases
E07000192,1.2640921,0.9257824,-0.7544378659485649,0.42640521988774666,Total Population,Population Density,0.0067750336999999996,2.4318404,1.2542688,1.888481,-0.6446805,-0.46799655573880633,0.05599329370187175,0.7597095525651524,-0.020647233527996516,-0.44357859530592836,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2271773000000001,1.1440996,-0.5435809,1.184952,1.4383618,1.8312616000000002,1.4030213,0.9154606,-0.6477399333622978,0.11083084157701259,1.638486017903999,0.7809092106404514,-0.4051014596921596,-0.4970761321013603,-1.2257475750324744,0.24330661924076355,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7900182,1.2555708,-0.0040717812452460206,-0.18737943603094853,Days Since the 100th Case,Total Cases
E07000193,1.257786,0.23445281,-0.4546724460113799,-0.5769622768425118,Total Population,Population Density,0.66956025,2.6427014,1.0585289,1.8740901,-0.32346925,0.25967346848388895,-0.136546315440089,0.3661573150948097,-0.04946282488424966,-0.21699987831310463,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2954056,1.1396878000000001,0.3354478,1.7454816999999998,1.4530315,2.4236162,0.70225835,0.7912833,-0.15573571641023992,-0.026365204991667102,0.3375918275950162,-0.25071721490558,-0.05455560261513989,0.22004311851341576,0.38663626814038754,0.07034013157175585,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8518801999999999,1.2426015,0.17291497688142052,0.1947425253531519,Days Since the 100th Case,Total Cases
E07000194,1.2625011,0.24704105,-0.6875090782990873,-0.5594184364293896,Total Population,Population Density,-0.37820163,3.2152326,1.1735673999999998,2.3061787999999996,0.43473825,-0.89216872975375,-0.6673518810262187,0.586978557922615,0.9022341012204673,0.38021953997015895,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.108501,1.0748942,0.26390675,1.3628091,1.4490763999999998,1.7976671000000002,0.7071236999999999,1.0441171999999999,-1.3051465717338977,0.7408967590572046,0.4449133904475874,0.5002484216609622,-0.26437218330313633,-0.5379949427862621,0.3565512162205997,0.4246615742551499,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8787215,1.2554319,0.2614083559447538,-0.18567628679675988,Days Since the 100th Case,Total Cases
E07000195,1.2550291999999998,0.5827396,-0.2987199740420791,-0.08603282060037205,Total Population,Population Density,-0.39176664,2.0661786,0.52463436,1.9598773,0.16183805,-0.9071198565812814,0.38620249192739925,-0.4596531837463328,0.12414559781021957,0.15247683105899443,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.352182,1.1441543,-0.02434112,1.7838648999999998,1.386175,1.6960552,0.5959033,0.31468716,0.33022576629716605,0.12188918080095708,0.8742248517577704,-0.3427609605284212,-0.7539077363521013,-0.6621127079647542,1.3834934573123012,-0.5992979135434119,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7723433999999998,1.2570088,-0.048318470776912655,0.4351837180574432,Days Since the 100th Case,Total Cases
E07000196,1.2596664,0.18045652,-0.5536877849282901,-0.6520911952751711,Total Population,Population Density,-1.0157931,3.2011585,1.2747853,2.3536139,0.83617157,-1.5932661460701618,-0.6541633685949966,0.8066768362128184,1.0272691107226084,0.7556601555618313,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.154639,1.1153003000000001,0.31213495,0.9402144,1.432086,1.6082450000000001,0.6990428000000001,0.963073,-1.0753826772921813,0.524493717317309,0.3726018718457942,1.1195569296739805,-0.463665947939348,-0.7698582952011115,0.4072716621812076,0.31007049318757657,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8914073,1.2420353000000002,0.3056550454764204,0.15279969721499265,Days Since the 100th Case,Total Cases
E07000197,1.2535450000000001,0.08225137,-0.21342078334071654,-0.7882308375971454,Total Population,Population Density,-0.49965453,2.8315778,1.1497171999999998,2.1695592,0.33949846,-1.0260141354598613,-0.31036270963680945,0.5390452712456923,0.5743560299372906,0.29870896238057054,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3110766,1.0964878,0.40757474,1.620974,1.3687615,1.6750773999999997,0.6456251999999999,0.40151662,-0.028682317162247777,0.6368419920060564,0.2290271263393642,0.022119978601504282,-0.8371342345761196,-0.6878109415799482,0.8752480641188453,-0.4747820584706539,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7336848000000002,1.2458795,-0.13681184984024594,0.28802485931910116,Days Since the 100th Case,Total Cases
E07000198,1.2648681,-0.06427905,-0.7849837576465448,-0.9898505965752997,Total Population,Population Density,-0.7665881999999999,3.526328,1.3738765,2.4185686,0.66698426,-1.3198600362646526,-0.9605708054799807,1.0570796946601952,1.213463189552936,0.590169699207572,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.29077,1.0093372999999999,0.28628400000000004,1.53657,1.3212281000000001,1.6092225,0.90297717,0.42121524,-0.19223362616671774,0.9825693446670637,0.411380146048938,0.1895113793694974,-1.0322907043259013,-0.7686567855449704,-0.3551736351070755,-0.446770703513992,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.6132258999999998,1.2559797,-0.3580452974985791,-0.19250343195088637,Days Since the 100th Case,Total Cases
E07000199,1.2805487,1.1957048000000001,-1.2266258924743014,0.8990885382046098,Total Population,Population Density,0.70744246,2.4683766,0.8490300999999999,1.9334581000000002,-1.2236296999999998,0.30110974733969004,0.022741845660487366,0.013891477939876563,0.07019130959309124,-0.8268473333658792,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1864377000000002,1.1384143,-0.54790866,1.1533194,1.4506755,2.001468,1.8272533,1.142503,-0.8987903017829126,-0.04732686648878573,1.6448214110923642,0.8275120639688265,0.02363453648759955,-0.290482268278573,-1.7492810717950795,0.5660575401956367,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8067221999999998,1.2783256,0.04017490828642062,-0.4172627077882466,Days Since the 100th Case,Total Cases
E07000200,1.2685528,-0.11840465,-0.9155908890989929,-1.0637236712335194,Total Population,Population Density,-0.36588022,3.7342646,1.1404805,2.433489,1.2662986999999999,-0.8785859799099319,-1.1582925943449114,0.5208144326551575,1.259549910863036,1.2548756582538867,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.287752,0.9678075999999999,1.043125,1.6479061000000002,1.4486153,1.6601415000000002,0.7139850000000001,0.4467266,-0.21579787472111678,1.1056003846350013,-0.7470001359580173,-0.034021137957062096,-0.27270075794239024,-0.7061215958565997,0.31627934066585384,-0.4106073278319608,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.4097159,1.3697659,-0.6235254346885789,-1.3325711527501665,Days Since the 100th Case,Total Cases
E07000202,1.2531736999999998,1.3007123,-0.19202098534850073,1.1318551812844033,Total Population,Population Density,1.046953,1.7371900000000002,0.27986923,1.5233232,-0.5230670000000001,0.6715605776281791,0.6795125006497275,-0.7863523618699672,-0.7292647808506385,-0.35917788076506296,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3946074,1.1299226999999998,0.17065534,1.8119713,1.4527305,2.2193303,0.76850873,0.40500408,0.7295924266540174,-0.14919565240218838,0.5843257059584552,-0.41316018335984,-0.1677964937294508,-0.027077750022350505,0.05889714266984042,-0.4698213242794859,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7900182,1.2976618,-0.0040717812452460206,-0.5776871139674983,Days Since the 100th Case,Total Cases
E07000203,1.2630875,-0.25891128,-0.7127610544552767,-1.253290460893321,Total Population,Population Density,-0.48494652,3.4195870000000004,1.1727927,2.3858306000000002,0.7246343000000001,-1.00981178570844,-0.8596026562661231,0.5853987475904501,1.1170477174615887,0.6451973032439571,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1709756000000002,0.9472601999999999,1.2869805,1.3047118,1.4534007,1.7672192999999998,0.76208746,0.82073885,-0.9866616295678823,1.161213808405044,-1.133439865008893,0.5956400905804848,-0.1173931794472222,-0.5751238690402378,0.08489491901518036,0.11126740333172414,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.448895,1.3637718,-0.5792787451569122,-1.6129194857565774,Days Since the 100th Case,Total Cases
E07000207,1.2533741000000003,0.9813661,-0.20372515943495137,0.5158500970378797,Total Population,Population Density,1.9030208999999998,3.6205937999999995,1.6477726000000001,1.6230948,0.33394173,1.594421153564498,-1.0500407950761539,2.2381632497511355,-0.538828217056909,0.29402653972760073,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2198322,1.0136631999999999,0.85165834,-0.6641024,1.3196408000000002,1.8133361000000001,0.9633405999999999,1.3091058,-0.6951981994075753,-0.7227931194051073,-0.44875729652623886,2.6422077588931416,0.7569628324992578,-0.5189028211840411,-0.49532232413100946,0.8145707092491132,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9156583999999999,1.2913661,0.3941484245397537,-0.526873421699592,Days Since the 100th Case,Total Cases
E07000208,1.2772336000000002,1.1775666,-1.1531154156820254,0.8631420477944652,Total Population,Population Density,1.4090128,2.9684105,1.3886657,1.6750574,-0.10957974,1.0642616435752623,-0.4370837982577265,1.0986354522917174,-0.4390570264969723,-0.05882249362075203,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1443242,0.9759558,0.37904185,-0.49807513,1.3515222,1.9113599,0.76526254,1.4879003,-1.1293337331752127,-0.8404301819041475,0.2720161054868748,2.515704229577446,0.649762877275678,-0.3997183368791957,0.07193112995858043,1.1033855543234292,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8375669,1.3497063999999999,0.12866828734975388,-1.0197861566222932,Days Since the 100th Case,Total Cases
E07000209,1.2508333,0.52465606,-0.06344771369792533,-0.16900652770128674,Total Population,Population Density,0.47138,1.4546986000000002,0.34585333,1.5117722,-0.5603613000000001,0.04258389674698209,0.9287522914438098,-0.6999276563579948,-0.7512603059534582,-0.38523082033888445,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1656977,1.0747122,0.79101306,0.9207929,1.4199355,1.8464754,0.46021897,1.178186,-1.0157749326566543,-0.48951287134769456,-0.35512214821893745,1.1444663564397668,0.33296154007954476,-0.478563550595833,2.028124387674479,0.6181706397836321,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8655756000000001,1.2797563,0.21716166641308715,-0.4297118519334236,Days Since the 100th Case,Total Cases
E07000210,1.2712375,0.28448284,-0.997837115067517,-0.507178254509259,Total Population,Population Density,0.05827878400000001,3.749068,1.5314858999999998,2.1669834,1.3158572,-0.4113033091709619,-1.1724151739341975,1.5936420681708519,0.5685135300761684,1.3241208826795063,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3018926000000002,1.1440501,0.94871634,1.0337075999999998,1.4432278,1.8157717,0.74303955,0.7267248000000001,-0.10380743064538572,0.10488510685557036,-0.5994236066551856,0.9958523606083312,0.13935303071614602,-0.5159395220185967,0.167815311479298,-0.01928421992135746,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8375669,1.3516583,0.12866828734975388,-1.0404220956429946,Days Since the 100th Case,Total Cases
E07000211,1.2508653,0.8802437,-0.06502901223796256,0.3549848690756625,Total Population,Population Density,1.0537623999999999,2.7805942999999997,1.3717848,1.6538023999999998,0.05507495,0.6789680809753006,-0.2633193920633332,1.0513159033388946,-0.47993654189725193,0.06778087673797197,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2094893,1.0726187,0.64231074,0.51370287,1.421732,1.9130753,0.63608444,1.1788278,-0.7603461634266852,-0.49889733979849005,-0.12705815765523534,1.6147720241859516,0.32125526474011223,-0.39764455482101246,0.9838414295418392,0.6191029787974007,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9388796999999998,1.2814584999999998,0.48264180360308695,-0.4444009505555847,Days Since the 100th Case,Total Cases
E07000212,1.270725,0.8733465,-0.982740843897212,0.34429275482785376,Total Population,Population Density,0.20917203,1.4291557,0.44868332,1.4996359,-0.19323668,-0.2453272590892261,0.9511743198571772,-0.5629863929086578,-0.7743493265246273,-0.12147646111589504,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2986933,1.0433536,0.6820354999999999,1.2437377,1.4454996999999998,2.0067258000000003,0.53919655,0.83036304,-0.1295162844892629,-0.6180675242579797,-0.18778338541383632,0.6917790406828874,0.1109730515739332,-0.2841175361676227,1.727710263049941,0.12465134780874276,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7336848000000002,1.3056538,-0.13681184984024594,-0.6412736797598577,Days Since the 100th Case,Total Cases
E07000213,1.2644376,1.1545001,-0.7682003556711339,0.8186592187541402,Total Population,Population Density,0.6087561,2.6505482000000002,1.3394282,1.7063628,0.17876656,0.1931146920589692,-0.1437423446702878,0.9649825142883738,-0.3786591946779553,0.16612029118352006,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2690674,1.0728275,-0.12668192,0.96152353,1.3916472,1.9701089,1.2131366000000001,1.0413135,-0.35708075170023307,-0.49795603904941665,1.0256200688875443,1.0919266083546808,0.48603109314249454,-0.3284719797503326,-0.9498943025564514,0.4206792992785709,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7535987000000002,1.3047903,-0.0925651603085793,-0.634452046086875,Days Since the 100th Case,Total Cases
E07000214,1.2701396,0.7864139,-0.9652398429893998,0.21192955688115458,Total Population,Population Density,0.6019689,3.1466856,1.5399758,1.825647,0.39467440000000004,0.18568376864645644,-0.6031866442994736,1.630906198794563,-0.14571563877233096,0.34564292990568934,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.0033237,1.0849214,0.66310984,-0.09371156,1.3774674999999998,2.0804718,0.6721024999999999,1.647919,-1.7349759701506493,-0.44173719077326234,-0.1588284566380213,2.1874381569796664,0.5488553387223712,-0.1948872336873136,0.6097514877649145,1.4002000696366206,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8225412,1.3434973,0.08442159781808725,-0.958304362968613,Days Since the 100th Case,Total Cases
E07000215,1.2710731000000002,0.30587882,-0.9929121429993512,-0.47727441436379614,Total Population,Population Density,0.64364594,3.2383745,1.3831168,1.9591595000000002,0.5665336,0.23131385947172792,-0.6890540584845146,1.0828813729124485,0.12267065999633396,0.4972220805395271,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1861476,1.1175297,1.0052946,0.54291195,1.4208323999999999,1.9803631999999998,0.63648176,1.2079928999999998,-0.9004747023492897,-0.2523103975925097,-0.6877381228631988,1.5838645630435992,0.32715364219894505,-0.3160429649288296,0.9793385378768974,0.6621032248855913,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.7900182,1.3584151000000002,-0.0040717812452460206,-1.1192757357129948,Days Since the 100th Case,Total Cases
